created_date,account_name,campaign_objective,impressions,reach,clicks,link_clicks,content_views,add_to_cart,purchase,purchase_value,amount_spent,industry,CTR,Conversion_Click_to_Purchase,Conversion_View_to_Cart,estimated_profit,Profit_ROAS,Link_CTR,Conversion_Rate,CPC,ROAS,month
2023-01-03,Client A - Fashion,Sales,398188.0,226057.0,98575.0,21833.0,1792.0,863.0,310.0,7590015.0,2155327.0,Fashion,0.24755894200729303,0.0031448135937103727,0.48158482142857145,2277004.5,1.056454310645206,0.054830883904085505,0.0031448135937103727,21.864844027390312,3.5215143688173534,2023-01
2023-01-03,Client B - Beauty,Traffic,664275.0,74456.0,91855.0,25915.0,0.0,0.0,0.0,0.0,1165710.0,Beauty,0.13827857438560837,0.0,0.0,0.0,0.0,0.039012457190169735,0.0,12.69076261499102,0.0,2023-01
2023-01-03,Client B - Beauty,Sales,350731.0,319244.0,42455.0,38158.0,4249.0,323.0,658.0,7699337.0,3234863.0,Beauty,0.12104718430934248,0.01549876339653751,0.07601788656154389,2309801.1,0.7140336700503237,0.10879562969911413,0.01549876339653751,76.19510069485338,2.380112233501079,2023-01
2023-01-03,Client C - Fashion,Traffic,568342.0,244522.0,80604.0,42761.0,0.0,0.0,0.0,0.0,4634834.0,Fashion,0.14182305724370187,0.0,0.0,0.0,0.0,0.07523814886107309,0.0,57.50129025854796,0.0,2023-01
2023-01-03,Client C - Fashion,Sales,956960.0,471631.0,79700.0,32354.0,2531.0,267.0,914.0,1238628.0,3525401.0,Fashion,0.08328456779802709,0.011468005018820577,0.10549190043461082,371588.39999999997,0.1054031583924779,0.03380914562782143,0.011468005018820577,44.23338770388958,0.3513438613082597,2023-01
2023-01-03,Client D - Beauty,Traffic,435326.0,223693.0,93123.0,21563.0,0.0,0.0,0.0,0.0,1073220.0,Beauty,0.21391554834767507,0.0,0.0,0.0,0.0,0.049532993664518084,0.0,11.524757578686254,0.0,2023-01
2023-01-03,Client D - Beauty,Sales,129136.0,421334.0,80728.0,23862.0,8445.0,533.0,325.0,5141677.0,771968.0,Beauty,0.33256460107635943,0.004025864631850164,0.06311426879810539,1542503.0999999999,1.2222016258442543,0.1847819353239995,0.004025864631850164,9.562580517292638,4.074005419480848,2023-01
2023-01-03,Client E - FMCG,Traffic,909918.0,224818.0,81242.0,21873.0,0.0,0.0,0.0,0.0,2469405.0,FMCG,0.08928496853562629,0.0,0.0,0.0,0.0,0.02403842983653472,0.0,30.39566972748086,0.0,2023-01
2023-01-03,Client E - FMCG,Sales,867106.0,115880.0,11450.0,26669.0,4147.0,467.0,403.0,5466251.0,1161413.0,FMCG,0.013204844621072857,0.023116282154280694,0.11261152640462985,1639875.3,1.2222016258442543,0.03075633198247965,0.03519650655021834,101.43344978165939,4.074005419480848,2023-01
2023-01-03,Client F - FMCG,Traffic,464489.0,156751.0,92274.0,8065.0,0.0,0.0,0.0,0.0,4035139.0,FMCG,0.19865701878838896,0.0,0.0,0.0,0.0,0.017363166834951958,0.0,43.72996727138739,0.0,2023-01
2023-01-03,Client F - FMCG,Sales,771656.0,461346.0,37121.0,21421.0,7388.0,279.0,605.0,4026590.0,4944249.0,FMCG,0.048105632561659596,0.016298052315400987,0.03776394152680022,1207977.0,0.24431961254378573,0.027759778968866958,0.016298052315400987,133.19277497912233,0.8143987084792857,2023-01
2023-01-04,Client A - Fashion,Traffic,868941.0,73931.0,93341.0,19590.0,0.0,0.0,0.0,0.0,3770337.0,Fashion,0.10741926091644888,0.0,0.0,0.0,0.0,0.022544683701194904,0.0,40.39314984840531,0.0,2023-01
2023-01-04,Client A - Fashion,Sales,562656.0,107013.0,29642.0,40200.0,2458.0,543.0,122.0,6953781.0,710471.0,Fashion,0.05268227833703008,0.004115781661156467,0.22091131000813669,2086134.2999999998,1.2222016258442543,0.07144685207302508,0.004115781661156467,23.96838944740571,4.074005419480848,2023-01
2023-01-04,Client B - Beauty,Traffic,855120.0,226357.0,37336.0,39875.0,0.0,0.0,0.0,0.0,1703408.0,Beauty,0.043661708298250536,0.0,0.0,0.0,0.0,0.04663088221536159,0.0,45.62374116134562,0.0,2023-01
2023-01-04,Client B - Beauty,Sales,904514.0,325663.0,13681.0,7778.0,8521.0,977.0,58.0,2399287.0,3580522.0,Beauty,0.015125249581543238,0.004239456180103794,0.11465790400187771,719786.1,0.20102825789088852,0.008599092993585506,0.004239456180103794,261.7149331189241,0.6700941929696285,2023-01
2023-01-04,Client C - Fashion,Traffic,497046.0,375749.0,60252.0,17965.0,0.0,0.0,0.0,0.0,2708351.0,Fashion,0.12122016875701645,0.0,0.0,0.0,0.0,0.03614353601075152,0.0,44.95039168824271,0.0,2023-01
2023-01-04,Client C - Fashion,Sales,850687.0,367307.0,57860.0,5285.0,9150.0,514.0,565.0,3766926.0,3890391.0,Fashion,0.06801561561420358,0.00976494987901832,0.05617486338797814,1130077.8,0.2904792346064959,0.006212625795386552,0.00976494987901832,67.23800553059108,0.9682641153549861,2023-01
2023-01-04,Client D - Beauty,Traffic,224626.0,74675.0,22573.0,43973.0,0.0,0.0,0.0,0.0,3825110.0,Beauty,0.10049148362166446,0.0,0.0,0.0,0.0,0.19576095376314406,0.0,169.45510122712975,0.0,2023-01
2023-01-04,Client D - Beauty,Sales,298653.0,258955.0,54640.0,7755.0,6009.0,268.0,521.0,6530763.0,2610728.0,Beauty,0.1829548003870713,0.009535139092240116,0.044599767016142454,1959228.9,0.7504530920111172,0.02596658998905084,0.009535139092240116,47.7805270863836,2.501510306703724,2023-01
2023-01-04,Client E - FMCG,Traffic,336053.0,424789.0,88777.0,5272.0,0.0,0.0,0.0,0.0,2957512.0,FMCG,0.26417559135017393,0.0,0.0,0.0,0.0,0.015688001594986505,0.0,33.31394392691801,0.0,2023-01
2023-01-04,Client E - FMCG,Sales,540844.0,58694.0,54996.0,44502.0,2721.0,389.0,807.0,753429.0,4461966.0,FMCG,0.1016855137525793,0.014673794457778748,0.14296214626975376,226028.69999999998,0.05065675085825396,0.08228250660079431,0.014673794457778748,81.132555094916,0.16885583619417988,2023-01
2023-01-04,Client F - FMCG,Traffic,786140.0,218413.0,37478.0,5807.0,0.0,0.0,0.0,0.0,4892477.0,FMCG,0.04767344238939629,0.0,0.0,0.0,0.0,0.0073867250108123235,0.0,130.54263834783072,0.0,2023-01
2023-01-04,Client F - FMCG,Sales,176808.0,447687.0,23897.0,48885.0,9931.0,924.0,995.0,2369869.0,4650348.0,FMCG,0.13515791140672367,0.023116282154280694,0.093041989729131,710960.7,0.15288333260220524,0.27648635808334465,0.04163702556806294,194.5996568606938,0.5096111086740175,2023-01
2023-01-05,Client A - Fashion,Traffic,832140.0,437837.0,99732.0,36842.0,0.0,0.0,0.0,0.0,1360714.0,Fashion,0.11985002523613815,0.0,0.0,0.0,0.0,0.04427380008171702,0.0,13.643705129747724,0.0,2023-01
2023-01-05,Client A - Fashion,Sales,742153.0,313770.0,66159.0,15812.0,5343.0,634.0,267.0,2808597.0,209518.0,Fashion,0.08914469118901358,0.004035732099941051,0.11865992887890699,842579.1,1.2222016258442543,0.02130557984674319,0.004035732099941051,3.166885835638386,4.074005419480848,2023-01
2023-01-05,Client B - Beauty,Traffic,934356.0,189176.0,91552.0,47060.0,0.0,0.0,0.0,0.0,1106686.0,Beauty,0.09798406603050658,0.0,0.0,0.0,0.0,0.050366241561032414,0.0,12.088059245019224,0.0,2023-01
2023-01-05,Client B - Beauty,Sales,186261.0,484022.0,63002.0,13366.0,3063.0,647.0,556.0,342390.0,2544595.0,Beauty,0.33256460107635943,0.008825116662963081,0.21123081945804767,102717.0,0.04036673812532053,0.07175952024309974,0.008825116662963081,40.389114631281544,0.13455579375106844,2023-01
2023-01-05,Client C - Fashion,Traffic,900656.0,55895.0,71778.0,24201.0,0.0,0.0,0.0,0.0,2273719.0,Fashion,0.07969524435522553,0.0,0.0,0.0,0.0,0.02687041445346503,0.0,31.677101618880435,0.0,2023-01
2023-01-05,Client C - Fashion,Sales,724832.0,394665.0,51707.0,35156.0,6732.0,209.0,610.0,1422569.0,2490955.0,Fashion,0.07133653039600901,0.011797242152899994,0.03104575163398693,426770.7,0.17132814522944012,0.0485022736303033,0.011797242152899994,48.174425126191814,0.571093817431467,2023-01
2023-01-05,Client D - Beauty,Traffic,157897.0,217797.0,50989.0,43070.0,0.0,0.0,0.0,0.0,3976840.0,Beauty,0.3229257047315655,0.0,0.0,0.0,0.0,0.2727727569238174,0.0,77.99407715389594,0.0,2023-01
2023-01-05,Client D - Beauty,Sales,656073.0,168924.0,54110.0,22447.0,2111.0,211.0,512.0,7331448.0,254201.0,Beauty,0.08247557817498967,0.009462206616152283,0.09995262908574136,2199434.4,1.2222016258442543,0.03421418043418949,0.009462206616152283,4.697856218813528,4.074005419480848,2023-01
2023-01-05,Client E - FMCG,Traffic,890523.0,207052.0,63136.0,38206.0,0.0,0.0,0.0,0.0,2273920.0,FMCG,0.07089766350784876,0.0,0.0,0.0,0.0,0.04290287842088301,0.0,36.01621895590471,0.0,2023-01
2023-01-05,Client E - FMCG,Sales,555745.0,470644.0,22747.0,31883.0,8854.0,533.0,912.0,3218226.0,3965475.0,FMCG,0.04093064265085606,0.023116282154280694,0.06019878021233341,965467.7999999999,0.2434683865110737,0.057369836885622,0.04009319910317844,174.32958192289092,0.8115612883702457,2023-01
2023-01-05,Client F - FMCG,Traffic,746328.0,431999.0,54828.0,10268.0,0.0,0.0,0.0,0.0,374099.0,FMCG,0.07346367816831205,0.0,0.0,0.0,0.0,0.01375802596177552,0.0,6.823137812796381,0.0,2023-01
2023-01-05,Client F - FMCG,Sales,337028.0,378104.0,82777.0,47995.0,8061.0,574.0,957.0,3294018.0,1010532.0,FMCG,0.24560867346333243,0.011561182454063327,0.07120704627217467,988205.3999999999,0.9779060930282266,0.14240656562659482,0.011561182454063327,12.20788383246554,3.2596869767607557,2023-01
2023-01-06,Client A - Fashion,Traffic,106758.0,405314.0,10259.0,20002.0,0.0,0.0,0.0,0.0,1944100.0,Fashion,0.09609584293448735,0.0,0.0,0.0,0.0,0.1873583244347028,0.0,189.50190077005556,0.0,2023-01
2023-01-06,Client A - Fashion,Sales,289990.0,221385.0,11462.0,14356.0,6324.0,291.0,700.0,2894894.0,1301334.0,Fashion,0.03952550087934067,0.023116282154280694,0.04601518026565465,868468.2,0.6673676396682173,0.04950515535018449,0.061071366253707904,113.53463618914675,2.224558798894058,2023-01
2023-01-06,Client B - Beauty,Traffic,823382.0,204707.0,85319.0,49298.0,0.0,0.0,0.0,0.0,3126156.0,Beauty,0.10362019087130882,0.0,0.0,0.0,0.0,0.059872574333662866,0.0,36.64079513355759,0.0,2023-01
2023-01-06,Client B - Beauty,Sales,165916.0,186509.0,92874.0,8349.0,6196.0,702.0,890.0,3225053.0,2558473.0,Beauty,0.33256460107635943,0.009582875724099318,0.11329890251775339,967515.8999999999,0.37816146584310245,0.050320644181392996,0.009582875724099318,27.547785171307364,1.2605382194770083,2023-01
2023-01-06,Client C - Fashion,Traffic,366671.0,360328.0,82042.0,42780.0,0.0,0.0,0.0,0.0,131002.0,Fashion,0.22374826479323426,0.0,0.0,0.0,0.0,0.11667134842951855,0.0,1.5967675093244924,0.0,2023-01
2023-01-06,Client C - Fashion,Sales,609191.0,247431.0,97907.0,26246.0,8919.0,970.0,646.0,7242160.0,2890262.0,Fashion,0.16071642555454693,0.006598098195226082,0.10875658706132975,2172648.0,0.7517131664880208,0.043083367942074,0.006598098195226082,29.520483724350658,2.5057105549600696,2023-01
2023-01-06,Client D - Beauty,Traffic,452833.0,441289.0,13580.0,33361.0,0.0,0.0,0.0,0.0,4535662.0,Beauty,0.02998898048507949,0.0,0.0,0.0,0.0,0.07367175095454616,0.0,333.9957290132548,0.0,2023-01
2023-01-06,Client D - Beauty,Sales,741722.0,433400.0,47030.0,10794.0,9491.0,945.0,467.0,2401932.0,747013.0,Beauty,0.06340650540229358,0.009929832022113545,0.09956801180065325,720579.6,0.9646145381673411,0.014552622141449222,0.009929832022113545,15.883755049968105,3.215381793891137,2023-01
2023-01-06,Client E - FMCG,Traffic,722062.0,433561.0,91419.0,24482.0,0.0,0.0,0.0,0.0,1333841.0,FMCG,0.1266082413975531,0.0,0.0,0.0,0.0,0.0339056756898992,0.0,14.59041337139982,0.0,2023-01
2023-01-06,Client E - FMCG,Sales,949501.0,144827.0,94046.0,47996.0,9302.0,182.0,440.0,4977757.0,3074765.0,FMCG,0.09904781564211096,0.004678561554983731,0.019565684798967965,1493327.0999999999,0.48567194566088784,0.050548656610156284,0.004678561554983731,32.694266635476254,1.6189064855362931,2023-01
2023-01-06,Client F - FMCG,Traffic,855643.0,62273.0,55896.0,14115.0,0.0,0.0,0.0,0.0,1077923.0,FMCG,0.06532631015505298,0.0,0.0,0.0,0.0,0.016496365890914785,0.0,19.284438958064978,0.0,2023-01
2023-01-06,Client F - FMCG,Sales,712548.0,226715.0,21958.0,11434.0,1633.0,194.0,442.0,7733220.0,4553963.0,FMCG,0.03081616957734777,0.02012933782676018,0.11879975505205144,2319966.0,0.5094389216601013,0.01604663826156273,0.02012933782676018,207.39425266417706,1.6981297388670045,2023-01
2023-01-07,Client A - Fashion,Traffic,114526.0,427883.0,77631.0,6867.0,0.0,0.0,0.0,0.0,2721679.0,Fashion,0.33256460107635943,0.0,0.0,0.0,0.0,0.05996018371374186,0.0,35.059177390475455,0.0,2023-01
2023-01-07,Client A - Fashion,Sales,699008.0,471251.0,97618.0,27201.0,4333.0,842.0,843.0,5966898.0,2967197.0,Fashion,0.1396521928218275,0.008635702431928538,0.19432264020309253,1790069.4,0.603286333869979,0.038913717725691264,0.008635702431928538,30.396002786371366,2.010954446233263,2023-01
2023-01-07,Client B - Beauty,Traffic,595662.0,247549.0,88687.0,45344.0,0.0,0.0,0.0,0.0,2379652.0,Beauty,0.14888812783088395,0.0,0.0,0.0,0.0,0.07612370774029567,0.0,26.832027241873103,0.0,2023-01
2023-01-07,Client B - Beauty,Sales,209387.0,295226.0,46187.0,13450.0,3187.0,223.0,643.0,2584491.0,1079239.0,Beauty,0.22058198455491507,0.013921666269729578,0.06997176027612174,775347.2999999999,0.718420386957847,0.06423512443465927,0.013921666269729578,23.366726568081926,2.3947346231928237,2023-01
2023-01-07,Client C - Fashion,Traffic,507712.0,142476.0,22657.0,16640.0,0.0,0.0,0.0,0.0,1299718.0,Fashion,0.04462569330644145,0.0,0.0,0.0,0.0,0.032774486322954745,0.0,57.36496447014168,0.0,2023-01
2023-01-07,Client C - Fashion,Sales,743177.0,319210.0,21734.0,32394.0,5635.0,840.0,329.0,812045.0,4537713.0,Fashion,0.02924471559265155,0.015137572467102236,0.14906832298136646,243613.5,0.05368640546460298,0.04358853947309995,0.015137572467102236,208.7840710407656,0.17895468488200994,2023-01
2023-01-07,Client D - Beauty,Traffic,752114.0,239204.0,44107.0,48019.0,0.0,0.0,0.0,0.0,4396379.0,Beauty,0.05864403534570557,0.0,0.0,0.0,0.0,0.06384537450439694,0.0,99.67531230870384,0.0,2023-01
2023-01-07,Client D - Beauty,Sales,171116.0,425589.0,35673.0,9862.0,6935.0,763.0,27.0,2448948.0,3332840.0,Beauty,0.2084726150681409,0.0007568749474392397,0.11002162941600577,734684.4,0.22043794481583276,0.05763341826597162,0.0007568749474392397,93.42752221568132,0.7347931493861092,2023-01
2023-01-07,Client E - FMCG,Traffic,264269.0,333866.0,27829.0,26109.0,0.0,0.0,0.0,0.0,2457107.0,FMCG,0.1053055787852529,0.0,0.0,0.0,0.0,0.09879705905724849,0.0,88.29303963491321,0.0,2023-01
2023-01-07,Client E - FMCG,Sales,698139.0,399695.0,80549.0,49217.0,8876.0,845.0,317.0,6123737.0,3534389.0,FMCG,0.1153767372973004,0.003935492681473389,0.095200540784137,1837121.0999999999,0.5197846360431746,0.07049742243306849,0.003935492681473389,43.87874461507902,1.7326154534772489,2023-01
2023-01-07,Client F - FMCG,Traffic,945721.0,332195.0,71059.0,32748.0,0.0,0.0,0.0,0.0,3069489.0,FMCG,0.07513738195514322,0.0,0.0,0.0,0.0,0.03462754871679914,0.0,43.19634388325195,0.0,2023-01
2023-01-07,Client F - FMCG,Sales,242400.0,303729.0,29251.0,40073.0,9875.0,928.0,238.0,6726051.0,2665850.0,FMCG,0.12067244224422442,0.008136473966701993,0.0939746835443038,2017815.2999999998,0.756912541965977,0.16531765676567656,0.008136473966701993,91.1370551434139,2.5230418065532567,2023-01
2023-01-08,Client A - Fashion,Traffic,271835.0,74334.0,32672.0,7965.0,0.0,0.0,0.0,0.0,1796703.0,Fashion,0.12019055677157099,0.0,0.0,0.0,0.0,0.029300862655655086,0.0,54.99213393731635,0.0,2023-01
2023-01-08,Client A - Fashion,Sales,501514.0,453291.0,99638.0,48568.0,3808.0,694.0,784.0,2093945.0,2419516.0,Fashion,0.19867441387478715,0.007868483911760574,0.18224789915966386,628183.5,0.25963188505469686,0.09684276012234952,0.007868483911760574,24.28306469419298,0.8654396168489896,2023-01
2023-01-08,Client B - Beauty,Traffic,943719.0,385113.0,88945.0,44845.0,0.0,0.0,0.0,0.0,610540.0,Beauty,0.09424945349198226,0.0,0.0,0.0,0.0,0.047519441698217375,0.0,6.864241947270785,0.0,2023-01
2023-01-08,Client B - Beauty,Sales,102658.0,453168.0,75173.0,11430.0,4744.0,629.0,479.0,2890327.0,1535671.0,Beauty,0.33256460107635943,0.006371968658959999,0.1325885328836425,867098.1,0.5646379335157075,0.11134056771026125,0.006371968658959999,20.428491612680084,1.8821264450523583,2023-01
2023-01-08,Client C - Fashion,Traffic,325067.0,198889.0,43014.0,14952.0,0.0,0.0,0.0,0.0,170608.0,Fashion,0.1323234902343209,0.0,0.0,0.0,0.0,0.045996671455423035,0.0,3.96633654159111,0.0,2023-01
2023-01-08,Client C - Fashion,Sales,831177.0,321606.0,27870.0,10251.0,3854.0,285.0,578.0,2123236.0,3512254.0,Fashion,0.033530764205458044,0.020739146035163258,0.07394914374675661,636970.7999999999,0.18135670142307472,0.012333113163622188,0.020739146035163258,126.0227484750628,0.6045223380769158,2023-01
2023-01-08,Client D - Beauty,Traffic,273274.0,352966.0,54835.0,17408.0,0.0,0.0,0.0,0.0,2221080.0,Beauty,0.20065941143321356,0.0,0.0,0.0,0.0,0.06370163279346004,0.0,40.50478708853834,0.0,2023-01
2023-01-08,Client D - Beauty,Sales,403995.0,54424.0,83160.0,49256.0,2289.0,959.0,339.0,153669.0,4366314.0,Beauty,0.20584413173430363,0.004076479076479077,0.41896024464831805,46100.7,0.010558264934679457,0.12192230101857696,0.004076479076479077,52.504978354978356,0.035194216448931524,2023-01
2023-01-08,Client E - FMCG,Traffic,789251.0,178761.0,22581.0,17764.0,0.0,0.0,0.0,0.0,4357158.0,FMCG,0.02861067011635082,0.0,0.0,0.0,0.0,0.022507415258263847,0.0,192.95682210708117,0.0,2023-01
2023-01-08,Client E - FMCG,Sales,625946.0,387890.0,46400.0,21144.0,8250.0,593.0,572.0,1170681.0,2188064.0,FMCG,0.07412780016167529,0.012327586206896552,0.07187878787878788,351204.3,0.1605091532971613,0.033779271694363414,0.012327586206896552,47.156551724137934,0.5350305109905378,2023-01
2023-01-08,Client F - FMCG,Traffic,554255.0,50375.0,32419.0,15489.0,0.0,0.0,0.0,0.0,854736.0,FMCG,0.05849112773001597,0.0,0.0,0.0,0.0,0.027945620698054143,0.0,26.36527961997594,0.0,2023-01
2023-01-08,Client F - FMCG,Sales,915969.0,207832.0,31842.0,10527.0,1090.0,204.0,641.0,4077070.0,838269.0,FMCG,0.034763185216966946,0.02013064505998367,0.1871559633027523,1223121.0,1.2222016258442543,0.011492747025281424,0.02013064505998367,26.325890333521762,4.074005419480848,2023-01
2023-01-09,Client A - Fashion,Traffic,451311.0,260121.0,92170.0,44214.0,0.0,0.0,0.0,0.0,2482109.0,Fashion,0.20422724019578517,0.0,0.0,0.0,0.0,0.09796792012603282,0.0,26.92968427904958,0.0,2023-01
2023-01-09,Client A - Fashion,Sales,613317.0,214362.0,59508.0,45662.0,2577.0,446.0,35.0,546869.0,4908572.0,Fashion,0.09702649690127617,0.0005881562142905156,0.17306946061311604,164060.69999999998,0.033423305189370756,0.07445089570320079,0.0005881562142905156,82.48591785978356,0.11141101729790252,2023-01
2023-01-09,Client B - Beauty,Traffic,742175.0,309574.0,85870.0,28993.0,0.0,0.0,0.0,0.0,4266422.0,Beauty,0.11570047495536767,0.0,0.0,0.0,0.0,0.03906491056691481,0.0,49.68466286246652,0.0,2023-01
